Zip_Code,Mean,Median
72012,67054,56514
72833,46117,35171
72160,23743,23696
72055,52407,39821
71646,55619,46025
71635,67610,50801
72653,34736,24249
72653,53100,300000
72626,37578,31023
72682,50528,41496
72751,92734,300000
72758,52877,51384
72756,53625,41884
72756,101528,300000
72712,39761,34063
72712,103339,300000
72714,56899,46650
72719,99608,98726
72736,63848,40361
72761,50198,41567
71744,45135,33197
72712,121903,128896
72758,149574,300000
72732,68290,53479
72756,82141,68892
72682,41280,39995
72601,57327,300000
71647,62069,43176
71744,52311,43056
72616,44546,26266
71640,47672,36362
71640,31657,20208
71640,35543,18669
71923,15984,9618
72454,56088,40096
72422,46040,28259
96009,54602,300000
95514,24830,300000
91901,91662,79440
95076,63761,48440
95003,96841,82737
93420,81093,63124
95603,71164,52951
93304,71025,56986
95503,41404,31689
96008,60891,54896
93512,33158,31129
96011,29530,19739
94945,132698,127534
94924,100173,76150
92004,41547,31028
94513,100640,92772
93427,80327,71623
95965,78774,55666
92399,61578,45346
93428,78162,60687
95922,45763,32833
94923,32499,300000
93455,72668,300000
95421,57388,41500
91724,74506,62609
91710,82439,72505
94517,135724,130312
94520,67508,39905
95713,62241,48972
90220,52186,43250
95076,114042,86241
91723,77334,64833
95971,36865,26537
94014,88415,74953
93215,46670,35348
93251,64762,38492
91765,101668,89518
95224,94240,36578
94568,126995,119417
92544,59514,47505
90221,55412,43934
93401,70959,300000
95939,43059,36830
90245,104661,86968
92026,67119,51007
93610,46256,31719
95476,67684,53517
96029,55519,52439
97635,39439,25955
95348,49495,36846
93730,33535,18417
95215,45384,38763
95020,94368,81326
95936,21163,30485
95387,46187,27144
95947,40839,27678
95322,55566,38476
95688,107548,88891
95638,105322,116734
92346,71416,53373
92227,38162,26647
92648,98804,83908
95947,17122,20515
95640,67768,50637
91935,116516,111367
92509,66953,57050
95452,102857,300000
96161,69749,300000
92694,146539,137452
96020,105321,76530
96003,54704,31295
92536,64425,69282
93656,53317,300000
95076,115367,103680
93243,50166,300000
92311,45143,37956
93247,40664,30077
95334,57266,51069
95005,89332,62885
94040,159081,173800
93249,36199,30997
96056,62566,43080
93637,49807,40326
95502,46160,31868
95642,42633,300000
95971,66548,47901
95340,51987,36937
96113,123055,300000
93438,103219,83492
91016,86051,70785
95313,22499,300000
92277,48547,33293
94553,67025,50450
92411,44076,35849
96134,22615,16194
92860,97832,86829
94801,50937,31359
92344,87622,71797
93445,54837,48931
93283,39841,29148
95966,59644,48663
92260,71209,53175
90723,55116,45286
93292,50731,32526
94952,91924,79519
93930,75691,59995
93040,57660,48204
95062,80553,56067
94510,104845,300000
96020,89000,300000
92065,77090,65343
96021,37053,28386
95470,84082,83217
95562,45122,36946
95684,48136,300000
90717,143582,140323
94957,164985,184260
95816,64615,49743
91784,107195,92987
91773,91998,79150
92675,95567,74019
93451,62308,49204
95060,80113,62204
94903,97244,87362
95003,72597,63779
93292,32149,23383
96088,52956,46292
92342,73676,68209
96161,30614,300000
90280,54149,42954
96123,60188,300000
94304,89161,48662
93257,33647,25143
96161,72202,60744
93268,57445,61051
92384,24696,11792
93270,38206,29463
95421,63405,51079
95376,87689,76613
93274,58613,46466
92277,52048,41690
95224,68946,48293
91384,80845,72205
91702,82224,76099
91789,108837,100267
95076,57753,45196
90502,79017,63800
90047,39928,26090
95692,64580,60943
95573,35613,35444
93240,52875,44008
95965,51844,43034
92277,51100,38217
94708,141291,300000
95531,56914,46533
95538,65856,56124
96150,68506,58839
96150,112677,94894
96150,94980,91552
95614,93996,74907
95762,135569,300000
95762,175893,191043
93307,26342,18277
95682,122054,121110
95667,94510,86770
95667,82260,62199
95636,80195,32216
95667,48564,30185
96150,46427,300000
96150,68746,300000
93721,31331,27171
91107,26936,24459
93706,32195,18241
93311,101564,91187
93725,37775,32819
93725,23025,19592
93727,114884,300000
93625,68012,41889
93706,67770,55850
93728,37213,23315
93703,46000,21914
93702,25363,24284
93702,44403,300000
93727,20513,17803
93311,90801,83804
93727,28276,17080
93612,47015,46353
93703,38784,25098
93703,39390,32348
93704,100401,75728
93723,96454,300000
93722,69094,53793
93630,45548,29538
93705,61762,58859
93722,78293,71534
93307,49017,41479
93722,75827,72864
93711,99856,83707
93720,51513,43176
93710,42661,30873
93704,130379,127624
93721,24519,15341
93704,42565,37818
93726,60998,46592
93726,49134,41530
93710,26223,17391
93243,56992,39473
93710,31272,21942
93720,92719,81800
93611,94931,89265
93730,116641,300000
93619,105422,300000
93612,42459,49466
93611,48088,33260
93612,72850,67452
93611,66140,300000
93657,77299,43682
93312,76076,68372
93657,36631,21984
93657,67028,54852
93605,91840,300000
93667,107612,95137
93646,36480,22455
93654,82535,73293
93648,61962,300000
93662,58925,300000
93631,124958,108583
93662,43666,24129
93263,39209,31614
93652,46691,35472
93624,29663,23824
93210,95126,89163
93640,40404,36615
93622,59164,56349
93648,42883,40027
95939,63237,44109
95951,47707,33487
95501,85033,73345
95503,99433,73049
93250,38045,31876
95501,42733,25188
95503,75316,67112
95521,40289,28788
95570,59154,49556
95519,48106,45774
95540,68994,59364
95526,50321,33497
95565,64765,47670
95546,42756,25831
92227,68139,55982
93283,44177,28472
92227,67675,39062
94606,69451,63541
92250,41460,18600
92251,82874,76449
92243,48768,36209
92243,52637,47641
92243,39420,25284
92231,70533,60898
92273,40304,23203
93514,91625,84997
93526,64939,49379
93505,57977,42618
93308,47383,35774
93308,50879,36387
93308,44633,27293
93305,61146,52669
93306,64345,59094
93306,58604,52265
93307,63028,62717
93306,31798,21796
93305,42143,21521
93305,26335,22539
93561,79435,59562
93309,56318,42479
93304,29901,20426
93307,18072,10950
93307,38245,34895
93304,57296,300000
93309,72112,300000
93309,28287,22976
93309,57505,300000
93311,107627,96654
93304,56758,49786
93307,36454,27394
93309,54369,45517
93304,62899,300000
93307,46091,300000
93313,54283,46767
93313,73228,300000
93243,52122,33721
93268,67801,66002
93312,120751,121050
93312,134280,127547
93263,46599,38302
93232,94000,88623
93280,47921,38561
93215,0,0
93250,45167,37226
93215,43192,33591
93308,59397,39208
93283,29345,18779
93555,37548,24519
93555,69092,61024
93527,125966,300000
93505,42088,26218
93230,69956,53963
93560,57877,65076
93561,74316,52262
93561,95438,76816
93203,53026,38595
93241,39654,35419
93505,47312,24714
93245,84148,74559
93245,61052,300000
93232,92303,300000
93232,42361,30472
95453,50565,42087
93230,64685,60261
93232,46209,47876
93212,48378,31305
93204,0,0
95453,61381,52143
95423,46508,28512
95422,41732,27038
95451,61941,55303
96123,43464,39570
96130,60707,59703
95453,59288,45711
96114,72742,56751
91042,54587,33774
91042,80790,74909
91040,87333,300000
91040,71081,38426
91331,41633,36414
91342,45536,33087
91331,66370,68301
91331,63855,54779
91331,49790,36166
96117,78642,62733
91342,75216,63129
91342,78072,68401
91342,77745,67955
91344,116540,300000
91342,61085,54098
91326,149418,300000
91344,89915,300000
91345,84635,300000
91344,78131,84660
91344,104501,105105
91352,88535,76038
91326,102520,106630
91325,80195,61041
91311,100529,90602
91304,51265,41995
91311,49196,46239
91306,97358,300000
91324,54102,44427
91325,72350,60838
91343,97155,85144
91343,94694,91079
91331,50352,44915
91343,57134,43142
94707,137482,133190
91331,63169,60612
91402,55225,42001
91331,93735,300000
91402,53845,35606
91402,38639,30722
91352,64124,65273
91352,82152,76717
91605,37221,26032
91605,78216,51811
91331,55742,300000
91352,72734,300000
91606,54091,41169
91606,51251,35534
91605,44769,28793
91401,70527,54369
91606,66694,49671
91601,61317,40557
91606,61971,50907
91401,79790,77103
91423,99722,78022
91342,79124,65024
91601,80337,56977
91601,82066,68023
91405,47449,37333
91406,51373,39263
91406,46447,38111
91411,27295,22542
91401,66827,48230
91411,31285,22774
91401,109043,300000
91411,85057,69114
90242,84852,76695
91406,88486,70813
91335,66388,59693
91335,61022,59299
91406,74793,79710
91335,67360,40039
91335,92706,74233
91303,93502,88567
91303,87073,63218
91304,44542,40414
91303,50429,36125
91342,94672,81481
91306,62210,53452
91307,96502,89857
91307,127420,300000
91367,102316,72104
91367,113789,105492
91364,74477,44205
91316,99682,300000
91316,50185,39138
91316,55119,42154
91436,179773,183484
91344,88973,300000
91403,80261,63169
91403,91762,77304
91423,176545,195656
91602,108180,76209
91604,81124,300000
91604,158569,166152
90041,88527,59408
90041,106443,86878
90042,56625,49009
90042,65014,46199
91344,94880,86857
90042,48313,34840
90042,32750,26663
90017,62747,58114
90065,104280,300000
90065,93243,69498
90065,50672,32296
90027,71281,64881
90027,68430,65851
90028,123433,83180
90068,122950,98295
91311,111176,99904
90046,71807,46897
90028,38165,23439
90028,37398,23710
90028,42480,29047
90029,41109,28797
90027,49524,48914
90029,35216,25258
90038,58909,47458
90038,89790,300000
90004,54342,37893
91311,94752,85270
90046,98817,80475
90046,103697,74485
90027,74463,67790
90026,109647,93139
90026,67269,54755
90026,59596,39171
90026,55746,50046
90026,57929,55238
90031,44460,27902
90031,50538,36604
91324,67978,53187
90032,57923,38818
90042,63300,300000
90032,43352,35055
90033,44291,300000
90033,46628,28120
90063,56085,52980
90033,38558,22862
90033,33061,31858
90015,44018,36291
90033,30136,16530
91343,92122,84051
90012,29299,15956
94606,77975,57909
90017,77583,53067
90057,34427,22191
90026,41800,33290
90057,25736,13663
90017,26396,18918
90005,33119,25809
90015,31778,16663
90004,65975,50211
90004,37242,26228
91331,73869,67985
90010,84137,300000
90004,52773,41944
90005,37655,31524
90010,45470,42407
90005,43047,30305
90019,64429,42865
90006,38042,28469
90036,91974,300000
90036,112171,112068
90036,95353,67141
91402,84752,80484
90211,83580,60080
90036,104387,300000
90211,105278,102678
90019,96724,93616
90019,68459,47929
90019,48056,300000
90016,36483,25753
90016,55594,55380
90056,53101,38801
90047,50760,300000
91402,38768,28829
90016,32732,21868
90016,53755,40240
90007,43755,38672
90018,59581,37415
90007,37090,26191
90018,66637,73953
90007,32434,29818
90015,27706,23940
90007,18224,9730
90011,37079,25700
91352,52081,42537
90015,63161,300000
90016,34963,29047
90007,43320,25395
90058,27709,21613
90011,29157,22697
90007,24867,18396
90062,45723,38509
90037,27902,24958
90037,40100,26809
90056,38268,22367
91605,35986,27975
90044,40317,27101
90008,80654,70607
90056,48612,29466
90043,50194,31219
90043,39570,26685
90007,39666,25146
90008,75488,300000
90008,70405,57081
90044,31830,26713
90044,58280,58084
91606,66348,53048
90044,51703,41284
90047,54556,59466
90305,49347,34421
90044,30063,24108
90011,43828,43372
90001,36769,30036
90003,37936,34678
90001,36647,25107
90003,45501,28497
90003,34515,29839
91606,62472,43610
90002,26815,18303
90015,60519,34580
90015,41169,33034
90044,35746,35588
90015,21116,13820
90059,23353,12486
90059,53823,34054
90077,166585,300000
90049,189728,300000
90272,130804,118247
91601,43354,32738
90049,105830,91299
90024,103013,91139
90024,34222,20491
90024,113671,87869
90025,112470,97041
90025,70900,52451
90035,86354,77492
90034,201716,300000
90064,165946,300000
90034,82446,300000
91601,56783,40354
90034,56523,300000
90034,69937,300000
90035,61244,42716
90066,139846,116703
90034,85208,70038
90034,110246,85501
90066,79279,61086
90291,127023,117987
90291,90978,72914
90015,152609,162520
91405,57218,45085
90292,129091,94781
94703,77898,64599
90230,59922,300000
90066,122651,300000
90230,93754,90609
90045,113745,107969
90293,86856,71650
90045,134756,300000
90293,159886,174843
90247,50930,35604
90501,71178,63008
91406,44980,32132
90710,64107,48109
90744,48199,31470
90710,75937,54892
90744,56586,40869
90744,43827,31072
90731,68164,55848
90731,52093,300000
90731,71336,300000
90731,56074,48717
90732,125147,300000
91401,62682,46004
90731,99264,80901
91214,103793,86533
91214,76871,71501
91208,99322,300000
91202,125819,113952
90047,125481,125400
91206,71613,300000
91202,86350,64608
91201,78126,70374
91201,73348,62585
91411,92443,70161
91203,65155,34908
91205,56184,39268
91205,66047,55208
91204,86436,55120
91205,53264,40087
91205,69908,55823
91501,95896,76779
91504,71316,63799
91502,47878,35793
91101,67988,43316
91335,65182,55877
91505,93727,300000
91505,95005,79132
91506,92215,300000
91502,85642,71410
91340,69910,66670
90242,166860,182939
91773,61607,52404
91741,135047,300000
91741,75146,70639
91740,69703,300000
91335,91669,74270
91740,84194,75439
91773,112282,300000
91773,82074,75005
91767,72283,67063
91711,80489,75939
91767,50591,31560
91768,39659,30306
91768,79070,300000
91767,59872,45452
91767,69867,64579
91303,90175,84748
91766,50018,47010
91789,92878,85348
91766,87555,81471
91765,116330,97053
91765,74100,68622
91789,101129,106914
91789,129942,300000
91724,87587,300000
91723,103426,99156
91740,63122,58085
91303,43390,34679
91702,81020,300000
91702,42989,33022
91702,56323,48344
91706,52026,42556
91706,61273,300000
91706,74601,300000
91706,54870,56882
91790,72493,300000
91790,83925,81981
91722,72862,60012
91304,85303,71147
91723,88115,300000
91723,56555,37283
91790,90758,71287
91790,74573,69273
91790,87707,87063
91746,72821,66800
91744,86036,85900
91744,79644,65043
91744,54043,300000
91744,67494,300000
91367,122556,112022
91791,100851,104414
91744,79174,67796
91744,54070,50184
91748,70175,56154
91745,65473,57321
91745,106196,90615
91745,132955,131785
91748,136447,128756
91748,53529,52628
91010,105358,108251
91356,53763,44404
91010,70195,63167
94606,61577,40868
91016,67199,300000
91024,107162,90293
91007,75544,52547
91007,78445,300000
91007,100364,77934
91016,79488,300000
91010,62503,53301
91780,35100,19836
91007,82882,62605
91356,131135,120188
91780,69107,69216
91780,94258,69867
91731,76522,55648
91732,68133,57351
91731,54672,36654
91770,84718,66462
91731,56439,38614
91732,50126,42045
91732,60847,300000
91733,46816,33670
91436,102988,78229
91732,46790,36208
91107,152804,165923
91001,100351,300000
91001,91344,80208
91011,176514,300000
91011,163404,300000
91001,60197,46138
91001,102164,300000
91103,55463,44804
91103,144110,300000
91602,89423,69354
91104,47208,300000
91106,50706,35231
91104,69158,34294
91106,82311,56662
91007,76983,65794
91107,104235,300000
91101,63497,49259
91106,111423,99540
91108,178029,204164
91108,135171,138135
90041,82351,66987
91780,88584,77759
91775,127983,300000
91801,121801,104023
91030,74402,55405
91803,78622,58614
91803,50396,35287
91776,57232,47607
91780,68897,51682
91776,100529,300000
91803,59150,43209
90042,72313,61824
91801,43475,26911
91803,96812,82543
91754,83332,60854
91755,44073,27978
91770,51982,42382
91770,60281,47483
91755,75263,68041
91755,81273,70660
90605,153156,300000
90660,75490,73063
90017,51713,43580
90660,94645,86962
90660,54261,40316
90601,88766,78658
90601,76059,66975
90602,70285,48157
90602,67749,61619
90602,61228,46584
90606,73814,58849
90660,65983,65439
90660,71310,60145
90065,46214,30485
90670,76128,60661
90605,66582,57448
90605,69604,66345
90604,68760,62108
90604,61829,46629
90604,68039,59540
90638,116058,96936
90638,94408,300000
90638,77654,66595
90638,81672,77962
90039,87637,300000
90640,64591,49628
91754,82892,300000
90022,47462,44387
90063,61626,55034
90063,74068,55300
90063,42788,27904
90023,31064,19354
90022,46478,300000
90022,55025,33183
90022,43363,35747
90068,97988,77531
90640,43919,35154
90242,56499,42650
94606,64016,300000
90255,35969,27107
90001,36918,29724
90255,31062,28016
90270,28800,21049
90255,48169,41161
90201,52302,56738
90201,42270,36058
90027,47695,39833
90201,45559,28871
94501,57071,43007
90201,59808,54743
90201,41304,31854
90201,44711,35990
90201,54788,51633
90001,50277,34571
90001,47510,38295
90002,49842,43419
90280,46814,39699
90280,38531,28611
90029,36029,22561
90280,35718,25033
90280,58381,39115
94606,49800,42948
90280,94971,300000
90262,42656,41431
90262,34372,27652
90262,42773,35478
90222,38523,28460
90061,51540,44268
90220,69382,59426
90029,49692,33344
90222,48052,47651
90047,69606,64060
90221,49604,41486
90262,48534,40966
90221,49503,34641
90221,48295,40051
90220,48508,42668
90227,51253,44426
90220,52191,39144
90746,54426,48895
90038,114247,96920
90746,89158,78319
90747,77615,66090
90502,80564,78265
90502,97049,91160
90745,73556,57020
90745,68450,55990
90810,92074,94556
90650,79170,300000
90650,63796,50701
90240,125282,300000
90046,135976,114519
90240,98614,300000
90241,63954,53192
90241,82239,300000
90242,37345,30689
90242,67157,51622
90242,0,0
90242,86418,79207
90650,68924,59196
90650,53622,55721
90650,53705,53917
90026,81774,61534
90650,79665,82900
90650,63042,300000
90706,86014,300000
90723,69649,57925
90723,56432,44772
90723,35587,16583
90706,67867,53944
90706,64960,54441
90706,30810,30462
90706,48235,39338
90031,60908,48717
90703,106789,96089
90703,84872,83861
90703,93048,81051
90701,75344,61821
90703,66847,51036
90716,115804,96094
90706,91900,74458
90805,63240,52217
90805,62118,48503
90805,58208,35441
90031,43407,33674
90805,59646,300000
